<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER [TQBR],1,20161208,151900,165.020000,165.030000,164.960000,164.960000,1964.000000
SBER [TQBR],1,20161208,152000,164.960000,164.990000,164.860000,164.920000,4800.000000
SBER [TQBR],1,20161208,152100,164.970000,164.970000,164.910000,164.950000,1541.000000
SBER [TQBR],1,20161208,152200,164.910000,165.100000,164.880000,165.060000,20850.000000
SBER [TQBR],1,20161208,152300,165.060000,165.080000,165.000000,165.050000,3006.000000
SBER [TQBR],1,20161208,152400,165.050000,165.080000,165.050000,165.050000,478.000000
SBER [TQBR],1,20161208,152500,165.040000,165.060000,165.020000,165.060000,6196.000000
SBER [TQBR],1,20161208,152600,165.060000,165.180000,165.060000,165.180000,30417.000000
SBER [TQBR],1,20161208,152700,165.150000,165.180000,165.140000,165.150000,1756.000000
SBER [TQBR],1,20161208,152800,165.170000,165.180000,165.150000,165.160000,1751.000000
SBER [TQBR],1,20161208,152900,165.160000,165.180000,165.150000,165.150000,8876.000000
SBER [TQBR],1,20161208,153000,165.150000,165.180000,165.100000,165.100000,1312.000000
SBER [TQBR],1,20161208,153100,165.100000,165.140000,165.070000,165.110000,4916.000000
SBER [TQBR],1,20161208,153200,165.110000,165.130000,165.050000,165.100000,2364.000000
SBER [TQBR],1,20161208,153300,165.100000,165.180000,165.100000,165.180000,12126.000000
SBER [TQBR],1,20161208,153400,165.180000,165.290000,165.150000,165.180000,20160.000000
SBER [TQBR],1,20161208,153500,165.200000,165.390000,165.200000,165.390000,40550.000000
SBER [TQBR],1,20161208,153600,165.390000,165.740000,165.370000,165.600000,88301.000000
SBER [TQBR],1,20161208,153700,165.600000,165.670000,165.500000,165.530000,25091.000000
SBER [TQBR],1,20161208,153800,165.560000,165.650000,165.530000,165.630000,22009.000000
SBER [TQBR],1,20161208,153900,165.640000,165.750000,165.610000,165.670000,27725.000000
SBER [TQBR],1,20161208,154000,165.630000,165.850000,165.630000,165.850000,50799.000000
SBER [TQBR],1,20161208,154100,165.850000,165.900000,165.820000,165.900000,26747.000000
SBER [TQBR],1,20161208,154200,165.890000,165.900000,165.820000,165.870000,4899.000000
SBER [TQBR],1,20161208,154300,165.870000,165.900000,165.800000,165.830000,26395.000000
SBER [TQBR],1,20161208,154400,165.830000,165.880000,165.820000,165.820000,6951.000000
SBER [TQBR],1,20161208,154500,165.840000,165.990000,165.650000,165.990000,59777.000000
SBER [TQBR],1,20161208,154600,165.990000,166.100000,165.850000,166.060000,76324.000000
SBER [TQBR],1,20161208,154700,166.060000,166.090000,165.790000,165.880000,39596.000000
SBER [TQBR],1,20161208,154800,165.900000,166.000000,165.870000,165.950000,17356.000000
SBER [TQBR],1,20161208,154900,165.980000,166.100000,165.970000,166.090000,23449.000000
SBER [TQBR],1,20161208,155000,166.080000,166.090000,165.870000,165.870000,14999.000000
SBER [TQBR],1,20161208,155100,165.900000,165.900000,165.770000,165.860000,19828.000000
SBER [TQBR],1,20161208,155200,165.840000,165.980000,165.720000,165.960000,16750.000000
SBER [TQBR],1,20161208,155300,165.970000,166.100000,165.970000,166.090000,17901.000000
SBER [TQBR],1,20161208,155400,166.060000,166.400000,166.060000,166.270000,36235.000000
SBER [TQBR],1,20161208,155500,166.320000,166.370000,166.270000,166.330000,16090.000000
SBER [TQBR],1,20161208,155600,166.340000,166.370000,166.240000,166.370000,22179.000000
SBER [TQBR],1,20161208,155700,166.370000,166.650000,166.360000,166.550000,30065.000000
SBER [TQBR],1,20161208,155800,166.510000,166.830000,166.500000,166.800000,58549.000000
SBER [TQBR],1,20161208,155900,166.770000,166.830000,166.650000,166.710000,27598.000000
SBER [TQBR],1,20161208,160000,166.690000,166.740000,166.540000,166.640000,25189.000000
SBER [TQBR],1,20161208,160100,166.600000,166.670000,166.420000,166.500000,47411.000000
SBER [TQBR],1,20161208,160200,166.500000,166.500000,166.440000,166.490000,39556.000000
SBER [TQBR],1,20161208,160300,166.500000,166.690000,166.490000,166.670000,10648.000000
SBER [TQBR],1,20161208,160400,166.670000,166.670000,166.420000,166.430000,26857.000000
SBER [TQBR],1,20161208,160500,166.430000,166.500000,166.420000,166.460000,6916.000000
SBER [TQBR],1,20161208,160600,166.460000,166.500000,166.260000,166.280000,31106.000000
SBER [TQBR],1,20161208,160700,166.300000,166.400000,166.240000,166.350000,27239.000000
SBER [TQBR],1,20161208,160800,166.380000,166.430000,166.300000,166.350000,9668.000000
SBER [TQBR],1,20161208,160900,166.390000,166.400000,166.300000,166.390000,23732.000000
SBER [TQBR],1,20161208,161000,166.390000,166.400000,166.270000,166.340000,7544.000000
SBER [TQBR],1,20161208,161100,166.310000,166.500000,166.310000,166.460000,31520.000000
SBER [TQBR],1,20161208,161200,166.500000,166.580000,166.420000,166.500000,22179.000000
SBER [TQBR],1,20161208,161300,166.490000,166.540000,166.220000,166.260000,20546.000000
SBER [TQBR],1,20161208,161400,166.250000,166.500000,166.210000,166.490000,55232.000000
SBER [TQBR],1,20161208,161500,166.490000,166.670000,166.450000,166.620000,40777.000000
SBER [TQBR],1,20161208,161600,166.620000,166.700000,165.800000,166.260000,314485.000000
SBER [TQBR],1,20161208,161700,166.270000,166.640000,166.100000,166.540000,80704.000000
SBER [TQBR],1,20161208,161800,166.540000,166.590000,166.500000,166.520000,23030.000000
SBER [TQBR],1,20161208,161900,166.550000,166.700000,166.480000,166.660000,45875.000000
SBER [TQBR],1,20161208,162000,166.660000,166.750000,166.580000,166.710000,12172.000000
SBER [TQBR],1,20161208,162100,166.690000,166.740000,166.570000,166.580000,12918.000000
SBER [TQBR],1,20161208,162200,166.600000,166.650000,166.540000,166.620000,15043.000000
SBER [TQBR],1,20161208,162300,166.580000,166.650000,166.550000,166.580000,10526.000000
SBER [TQBR],1,20161208,162400,166.570000,166.670000,166.550000,166.600000,28890.000000
SBER [TQBR],1,20161208,162500,166.560000,166.650000,166.510000,166.650000,13157.000000
SBER [TQBR],1,20161208,162600,166.630000,166.750000,166.610000,166.750000,10223.000000
SBER [TQBR],1,20161208,162700,166.750000,166.750000,166.620000,166.670000,7725.000000
SBER [TQBR],1,20161208,162800,166.680000,166.690000,166.610000,166.690000,6787.000000
SBER [TQBR],1,20161208,162900,166.630000,166.690000,166.580000,166.640000,15703.000000
SBER [TQBR],1,20161208,163000,166.680000,167.070000,166.640000,167.050000,87974.000000
SBER [TQBR],1,20161208,163100,167.050000,167.370000,167.000000,167.370000,60300.000000
SBER [TQBR],1,20161208,163200,167.310000,167.320000,167.130000,167.200000,14611.000000
SBER [TQBR],1,20161208,163300,167.200000,167.220000,167.040000,167.110000,17459.000000
SBER [TQBR],1,20161208,163400,167.100000,167.110000,167.010000,167.010000,9301.000000
SBER [TQBR],1,20161208,163500,167.010000,167.020000,166.890000,167.010000,16139.000000
SBER [TQBR],1,20161208,163600,167.020000,167.150000,166.940000,167.140000,7268.000000
SBER [TQBR],1,20161208,163700,167.140000,167.290000,167.130000,167.160000,30628.000000
SBER [TQBR],1,20161208,163800,167.150000,167.250000,167.110000,167.200000,23437.000000
SBER [TQBR],1,20161208,163900,167.190000,167.200000,167.150000,167.200000,13925.000000
SBER [TQBR],1,20161208,164000,167.190000,167.200000,167.110000,167.120000,20437.000000
SBER [TQBR],1,20161208,164100,167.120000,167.250000,167.100000,167.210000,9318.000000
SBER [TQBR],1,20161208,164200,167.240000,167.260000,167.170000,167.250000,33642.000000
SBER [TQBR],1,20161208,164300,167.250000,167.280000,167.140000,167.140000,19058.000000
SBER [TQBR],1,20161208,164400,167.130000,167.160000,167.010000,167.060000,11459.000000
SBER [TQBR],1,20161208,164500,167.050000,167.050000,167.000000,167.000000,17826.000000
SBER [TQBR],1,20161208,164600,167.000000,167.200000,166.920000,167.080000,17111.000000
SBER [TQBR],1,20161208,164700,167.040000,167.140000,166.970000,167.140000,23356.000000
SBER [TQBR],1,20161208,164800,167.140000,167.180000,166.990000,167.020000,23323.000000
SBER [TQBR],1,20161208,164900,166.990000,167.100000,166.700000,166.720000,28925.000000
SBER [TQBR],1,20161208,165000,166.750000,166.990000,166.640000,166.940000,31500.000000
SBER [TQBR],1,20161208,165100,166.940000,167.070000,166.880000,166.890000,10019.000000
SBER [TQBR],1,20161208,165200,166.970000,166.990000,166.890000,166.950000,6017.000000
SBER [TQBR],1,20161208,165300,166.950000,166.990000,166.950000,166.950000,10294.000000
SBER [TQBR],1,20161208,165400,166.960000,166.960000,166.750000,166.800000,10724.000000
SBER [TQBR],1,20161208,165500,166.810000,166.810000,166.700000,166.700000,5517.000000
SBER [TQBR],1,20161208,165600,166.700000,166.710000,166.450000,166.450000,14664.000000
SBER [TQBR],1,20161208,165700,166.450000,166.510000,166.390000,166.500000,21984.000000
SBER [TQBR],1,20161208,165800,166.510000,166.740000,166.510000,166.740000,6694.000000
SBER [TQBR],1,20161208,165900,166.730000,166.750000,166.650000,166.650000,5222.000000
SBER [TQBR],1,20161208,170000,166.660000,166.990000,166.650000,166.940000,63796.000000
SBER [TQBR],1,20161208,170100,166.940000,166.950000,166.810000,166.810000,4100.000000
SBER [TQBR],1,20161208,170200,166.810000,166.870000,166.770000,166.770000,2711.000000
SBER [TQBR],1,20161208,170300,166.800000,166.910000,166.710000,166.890000,7119.000000
SBER [TQBR],1,20161208,170400,166.890000,166.990000,166.830000,166.870000,20713.000000
SBER [TQBR],1,20161208,170500,166.870000,166.930000,166.730000,166.880000,6233.000000
SBER [TQBR],1,20161208,170600,166.900000,166.960000,166.840000,166.940000,7671.000000
SBER [TQBR],1,20161208,170700,166.950000,166.990000,166.840000,166.910000,12242.000000
SBER [TQBR],1,20161208,170800,166.900000,166.950000,166.870000,166.900000,1220.000000
SBER [TQBR],1,20161208,170900,166.900000,166.900000,166.800000,166.830000,3073.000000
SBER [TQBR],1,20161208,171000,166.840000,166.890000,166.780000,166.790000,15613.000000
SBER [TQBR],1,20161208,171100,166.800000,166.860000,166.680000,166.730000,19858.000000
SBER [TQBR],1,20161208,171200,166.740000,166.790000,166.690000,166.790000,3731.000000
SBER [TQBR],1,20161208,171300,166.780000,166.910000,166.780000,166.850000,7604.000000
SBER [TQBR],1,20161208,171400,166.850000,166.900000,166.770000,166.860000,32329.000000
SBER [TQBR],1,20161208,171500,166.840000,166.850000,166.700000,166.740000,7824.000000
SBER [TQBR],1,20161208,171600,166.700000,166.850000,166.650000,166.840000,7393.000000
SBER [TQBR],1,20161208,171700,166.790000,166.950000,166.710000,166.900000,32238.000000
SBER [TQBR],1,20161208,171800,166.950000,166.990000,166.910000,166.990000,17424.000000
SBER [TQBR],1,20161208,171900,166.950000,166.990000,166.880000,166.960000,19772.000000
SBER [TQBR],1,20161208,172000,166.950000,166.990000,166.920000,166.920000,5636.000000
SBER [TQBR],1,20161208,172100,166.930000,166.970000,166.830000,166.970000,3707.000000
SBER [TQBR],1,20161208,172200,166.970000,167.100000,166.930000,167.090000,62757.000000
SBER [TQBR],1,20161208,172300,167.090000,167.100000,166.870000,166.940000,20914.000000
SBER [TQBR],1,20161208,172400,167.000000,167.200000,166.780000,167.110000,110520.000000
SBER [TQBR],1,20161208,172500,167.150000,167.300000,167.060000,167.260000,43456.000000
SBER [TQBR],1,20161208,172600,167.300000,167.330000,167.200000,167.220000,23781.000000
SBER [TQBR],1,20161208,172700,167.210000,167.280000,167.070000,167.140000,21881.000000
SBER [TQBR],1,20161208,172800,167.170000,167.170000,167.000000,167.070000,7531.000000
SBER [TQBR],1,20161208,172900,167.120000,167.340000,167.060000,167.260000,15705.000000
SBER [TQBR],1,20161208,173000,167.270000,167.390000,167.250000,167.370000,20939.000000
SBER [TQBR],1,20161208,173100,167.330000,167.500000,167.330000,167.490000,65024.000000
SBER [TQBR],1,20161208,173200,167.500000,167.700000,167.480000,167.660000,46787.000000
SBER [TQBR],1,20161208,173300,167.670000,167.760000,167.540000,167.650000,33862.000000
SBER [TQBR],1,20161208,173400,167.670000,167.710000,167.490000,167.680000,24677.000000
SBER [TQBR],1,20161208,173500,167.680000,167.690000,167.450000,167.580000,16633.000000
SBER [TQBR],1,20161208,173600,167.610000,167.680000,167.570000,167.650000,17367.000000
SBER [TQBR],1,20161208,173700,167.650000,167.800000,167.600000,167.800000,15423.000000
SBER [TQBR],1,20161208,173800,167.800000,167.840000,167.700000,167.740000,18616.000000
SBER [TQBR],1,20161208,173900,167.690000,167.750000,167.620000,167.650000,7073.000000
SBER [TQBR],1,20161208,174000,167.650000,167.750000,167.650000,167.720000,9187.000000
SBER [TQBR],1,20161208,174100,167.720000,167.760000,167.510000,167.510000,45692.000000
SBER [TQBR],1,20161208,174200,167.510000,167.660000,167.450000,167.650000,12630.000000
SBER [TQBR],1,20161208,174300,167.650000,167.710000,167.600000,167.620000,9754.000000
SBER [TQBR],1,20161208,174400,167.620000,167.790000,167.620000,167.780000,19245.000000
SBER [TQBR],1,20161208,174500,167.770000,167.850000,167.610000,167.770000,22951.000000
SBER [TQBR],1,20161208,174600,167.770000,167.790000,167.710000,167.790000,21558.000000
SBER [TQBR],1,20161208,174700,167.790000,167.840000,167.740000,167.820000,21340.000000
SBER [TQBR],1,20161208,174800,167.800000,167.890000,167.770000,167.860000,45735.000000
SBER [TQBR],1,20161208,174900,167.870000,167.890000,167.860000,167.880000,10635.000000
SBER [TQBR],1,20161208,175000,167.880000,167.890000,167.850000,167.850000,23350.000000
SBER [TQBR],1,20161208,175100,167.850000,167.860000,167.760000,167.800000,8606.000000
SBER [TQBR],1,20161208,175200,167.780000,167.880000,167.740000,167.850000,10948.000000
SBER [TQBR],1,20161208,175300,167.850000,167.880000,167.790000,167.830000,16408.000000
SBER [TQBR],1,20161208,175400,167.820000,167.880000,167.820000,167.840000,17863.000000
SBER [TQBR],1,20161208,175500,167.840000,167.890000,167.780000,167.840000,44358.000000
SBER [TQBR],1,20161208,175600,167.830000,167.870000,167.680000,167.760000,29510.000000
SBER [TQBR],1,20161208,175700,167.790000,167.850000,167.780000,167.810000,11564.000000
SBER [TQBR],1,20161208,175800,167.820000,168.000000,167.810000,168.000000,183990.000000
SBER [TQBR],1,20161208,175900,168.000000,168.200000,167.960000,168.050000,62675.000000
SBER [TQBR],1,20161208,180000,168.030000,168.080000,167.710000,167.920000,45709.000000
SBER [TQBR],1,20161208,180100,167.920000,168.000000,167.830000,167.900000,23338.000000
SBER [TQBR],1,20161208,180200,167.850000,167.930000,167.780000,167.890000,13735.000000
SBER [TQBR],1,20161208,180300,167.890000,167.900000,167.750000,167.780000,14026.000000
SBER [TQBR],1,20161208,180400,167.780000,167.890000,167.780000,167.830000,11364.000000
SBER [TQBR],1,20161208,180500,167.820000,167.890000,167.770000,167.870000,4633.000000
SBER [TQBR],1,20161208,180600,167.890000,167.980000,167.840000,167.930000,14964.000000
SBER [TQBR],1,20161208,180700,167.940000,168.090000,167.900000,168.090000,48764.000000
SBER [TQBR],1,20161208,180800,168.090000,168.200000,167.990000,168.100000,13218.000000
SBER [TQBR],1,20161208,180900,168.070000,168.290000,168.030000,168.230000,25434.000000
SBER [TQBR],1,20161208,181000,168.210000,168.260000,168.120000,168.190000,5561.000000
SBER [TQBR],1,20161208,181100,168.180000,168.310000,168.060000,168.190000,20910.000000
SBER [TQBR],1,20161208,181200,168.180000,168.270000,168.090000,168.130000,4719.000000
SBER [TQBR],1,20161208,181300,168.100000,168.190000,168.100000,168.190000,6275.000000
SBER [TQBR],1,20161208,181400,168.160000,168.190000,168.110000,168.170000,18651.000000
SBER [TQBR],1,20161208,181500,168.150000,168.190000,168.100000,168.100000,14866.000000
SBER [TQBR],1,20161208,181600,168.100000,168.180000,168.080000,168.150000,5647.000000
SBER [TQBR],1,20161208,181700,168.150000,168.440000,168.150000,168.440000,24465.000000
SBER [TQBR],1,20161208,181800,168.440000,168.450000,168.320000,168.390000,27981.000000
SBER [TQBR],1,20161208,181900,168.410000,168.410000,168.220000,168.400000,16535.000000
SBER [TQBR],1,20161208,182000,168.360000,168.450000,168.360000,168.430000,33764.000000
SBER [TQBR],1,20161208,182100,168.440000,168.450000,168.400000,168.450000,23615.000000
SBER [TQBR],1,20161208,182200,168.450000,168.600000,168.350000,168.590000,39598.000000
SBER [TQBR],1,20161208,182300,168.600000,168.600000,168.460000,168.460000,34965.000000
SBER [TQBR],1,20161208,182400,168.520000,168.650000,168.500000,168.610000,34353.000000
SBER [TQBR],1,20161208,182500,168.610000,168.700000,168.510000,168.560000,47836.000000
SBER [TQBR],1,20161208,182600,168.560000,168.600000,168.460000,168.460000,31325.000000
SBER [TQBR],1,20161208,182700,168.460000,168.500000,168.360000,168.480000,14983.000000
SBER [TQBR],1,20161208,182800,168.480000,168.500000,168.410000,168.480000,20543.000000
SBER [TQBR],1,20161208,182900,168.480000,168.500000,168.420000,168.500000,22090.000000
SBER [TQBR],1,20161208,183000,168.500000,168.520000,168.410000,168.480000,13906.000000
SBER [TQBR],1,20161208,183100,168.440000,168.500000,168.430000,168.450000,32696.000000
SBER [TQBR],1,20161208,183200,168.450000,168.460000,168.310000,168.330000,26195.000000
SBER [TQBR],1,20161208,183300,168.360000,168.380000,168.320000,168.340000,11949.000000
SBER [TQBR],1,20161208,183400,168.340000,168.480000,168.340000,168.480000,13461.000000
SBER [TQBR],1,20161208,183500,168.480000,168.770000,168.460000,168.750000,44889.000000
SBER [TQBR],1,20161208,183600,168.770000,168.930000,168.610000,168.920000,70093.000000
SBER [TQBR],1,20161208,183700,168.920000,168.950000,168.760000,168.830000,50410.000000
SBER [TQBR],1,20161208,183800,168.860000,168.950000,168.820000,168.840000,43988.000000
SBER [TQBR],1,20161208,183900,168.840000,168.970000,168.700000,168.910000,57377.000000
SBER [TQBR],1,20161208,184500,168.980000,168.980000,168.980000,168.980000,64533.000000
SBER [TQBR],1,20161208,184600,168.980000,168.980000,168.980000,168.980000,5749.000000
SBER [TQBR],1,20161208,184700,168.980000,168.980000,168.980000,168.980000,3679.000000
SBER [TQBR],1,20161208,184800,168.980000,168.980000,168.980000,168.980000,108.000000
SBER [TQBR],1,20161208,184900,168.980000,168.980000,168.980000,168.980000,1271.000000
SBER [TQBR],1,20161209,095900,169.650000,169.650000,169.650000,169.650000,11836.000000
SBER [TQBR],1,20161209,100000,169.670000,170.470000,169.650000,170.140000,139199.000000
SBER [TQBR],1,20161209,100100,170.210000,170.300000,169.800000,169.800000,47003.000000
SBER [TQBR],1,20161209,100200,169.870000,169.970000,169.680000,169.870000,41183.000000
SBER [TQBR],1,20161209,100300,169.880000,170.000000,169.720000,169.990000,45964.000000
SBER [TQBR],1,20161209,100400,169.980000,170.300000,169.920000,170.240000,71391.000000
SBER [TQBR],1,20161209,100500,170.270000,170.600000,170.210000,170.590000,80365.000000
SBER [TQBR],1,20161209,100600,170.590000,170.870000,170.350000,170.850000,77473.000000
SBER [TQBR],1,20161209,100700,170.820000,170.870000,170.300000,170.350000,65155.000000
SBER [TQBR],1,20161209,100800,170.310000,170.640000,170.270000,170.400000,13326.000000
SBER [TQBR],1,20161209,100900,170.400000,170.430000,169.800000,169.800000,32180.000000
SBER [TQBR],1,20161209,101000,169.800000,169.930000,169.310000,169.450000,34935.000000
SBER [TQBR],1,20161209,101100,169.460000,169.600000,169.310000,169.530000,32147.000000
SBER [TQBR],1,20161209,101200,169.520000,169.750000,169.500000,169.610000,20961.000000
SBER [TQBR],1,20161209,101300,169.640000,170.200000,169.610000,170.070000,26876.000000
SBER [TQBR],1,20161209,101400,170.050000,170.060000,169.780000,169.780000,9737.000000
SBER [TQBR],1,20161209,101500,169.790000,169.900000,169.570000,169.580000,9449.000000
SBER [TQBR],1,20161209,101600,169.580000,169.690000,169.500000,169.610000,12860.000000
SBER [TQBR],1,20161209,101700,169.610000,169.610000,169.450000,169.500000,29277.000000
SBER [TQBR],1,20161209,101800,169.500000,169.500000,169.010000,169.050000,46467.000000
SBER [TQBR],1,20161209,101900,169.060000,169.150000,168.820000,168.990000,38340.000000
SBER [TQBR],1,20161209,102000,169.000000,169.350000,168.870000,169.350000,37203.000000
SBER [TQBR],1,20161209,102100,169.290000,169.350000,168.900000,169.020000,45638.000000
SBER [TQBR],1,20161209,102200,169.010000,169.010000,168.910000,168.940000,6466.000000
SBER [TQBR],1,20161209,102300,168.940000,169.100000,168.900000,169.090000,16725.000000
SBER [TQBR],1,20161209,102400,169.040000,169.480000,169.000000,169.440000,9377.000000
SBER [TQBR],1,20161209,102500,169.440000,169.890000,169.410000,169.800000,91308.000000
SBER [TQBR],1,20161209,102600,169.790000,169.800000,169.500000,169.500000,5295.000000
SBER [TQBR],1,20161209,102700,169.500000,169.510000,169.270000,169.380000,7339.000000
SBER [TQBR],1,20161209,102800,169.370000,169.400000,169.300000,169.350000,1038.000000
SBER [TQBR],1,20161209,102900,169.330000,169.400000,169.210000,169.210000,14320.000000
SBER [TQBR],1,20161209,103000,169.240000,169.280000,168.900000,168.960000,36132.000000
SBER [TQBR],1,20161209,103100,168.950000,168.950000,168.550000,168.750000,45873.000000
SBER [TQBR],1,20161209,103200,168.750000,169.140000,168.750000,168.940000,7105.000000
SBER [TQBR],1,20161209,103300,168.930000,168.980000,168.700000,168.810000,4484.000000
SBER [TQBR],1,20161209,103400,168.840000,168.980000,168.700000,168.700000,7389.000000
SBER [TQBR],1,20161209,103500,168.700000,168.800000,168.530000,168.670000,21171.000000
SBER [TQBR],1,20161209,103600,168.650000,168.650000,168.520000,168.630000,8136.000000
SBER [TQBR],1,20161209,103700,168.630000,168.800000,168.410000,168.450000,30737.000000
SBER [TQBR],1,20161209,103800,168.470000,168.500000,168.420000,168.500000,7291.000000
SBER [TQBR],1,20161209,103900,168.480000,168.500000,168.450000,168.500000,22058.000000
SBER [TQBR],1,20161209,104000,168.490000,168.500000,168.450000,168.490000,27356.000000
SBER [TQBR],1,20161209,104100,168.490000,168.490000,167.720000,168.290000,167852.000000
SBER [TQBR],1,20161209,104200,168.270000,168.370000,168.180000,168.370000,17878.000000
SBER [TQBR],1,20161209,104300,168.340000,168.470000,168.190000,168.330000,7106.000000
SBER [TQBR],1,20161209,104400,168.310000,168.380000,167.860000,167.940000,39030.000000
SBER [TQBR],1,20161209,104500,167.980000,168.240000,167.940000,168.190000,13076.000000
SBER [TQBR],1,20161209,104600,168.180000,168.280000,168.070000,168.130000,9836.000000
SBER [TQBR],1,20161209,104700,168.070000,168.320000,168.070000,168.280000,10645.000000
SBER [TQBR],1,20161209,104800,168.290000,168.290000,168.240000,168.280000,2495.000000
SBER [TQBR],1,20161209,104900,168.260000,168.280000,168.240000,168.240000,784.000000
SBER [TQBR],1,20161209,105000,168.270000,168.290000,168.110000,168.220000,8719.000000
SBER [TQBR],1,20161209,105100,168.240000,168.330000,168.220000,168.310000,12672.000000
SBER [TQBR],1,20161209,105200,168.290000,168.330000,168.170000,168.330000,8637.000000
SBER [TQBR],1,20161209,105300,168.310000,168.420000,168.240000,168.350000,3893.000000
SBER [TQBR],1,20161209,105400,168.350000,168.350000,168.230000,168.290000,12999.000000
SBER [TQBR],1,20161209,105500,168.270000,168.300000,168.130000,168.270000,10997.000000
SBER [TQBR],1,20161209,105600,168.210000,168.410000,168.210000,168.390000,9897.000000
SBER [TQBR],1,20161209,105700,168.390000,168.500000,168.380000,168.500000,29055.000000
SBER [TQBR],1,20161209,105800,168.490000,168.500000,168.450000,168.470000,33845.000000
SBER [TQBR],1,20161209,105900,168.470000,168.500000,168.450000,168.470000,4783.000000
SBER [TQBR],1,20161209,110000,168.490000,168.500000,168.160000,168.280000,23215.000000
SBER [TQBR],1,20161209,110100,168.260000,168.470000,168.260000,168.360000,5352.000000
SBER [TQBR],1,20161209,110200,168.350000,168.390000,168.240000,168.240000,9013.000000
SBER [TQBR],1,20161209,110300,168.240000,168.300000,168.200000,168.280000,8598.000000
SBER [TQBR],1,20161209,110400,168.260000,168.350000,168.220000,168.330000,1771.000000
SBER [TQBR],1,20161209,110500,168.340000,168.500000,168.330000,168.500000,20704.000000
SBER [TQBR],1,20161209,110600,168.490000,168.750000,168.470000,168.750000,69795.000000
SBER [TQBR],1,20161209,110700,168.750000,168.750000,168.640000,168.750000,57194.000000
SBER [TQBR],1,20161209,110800,168.750000,168.750000,168.600000,168.670000,37255.000000
SBER [TQBR],1,20161209,110900,168.670000,168.720000,168.570000,168.640000,33819.000000
SBER [TQBR],1,20161209,111000,168.640000,168.850000,168.600000,168.730000,57916.000000
SBER [TQBR],1,20161209,111100,168.710000,168.750000,168.500000,168.550000,13022.000000
SBER [TQBR],1,20161209,111200,168.530000,168.650000,168.200000,168.320000,30583.000000
SBER [TQBR],1,20161209,111300,168.320000,168.420000,168.200000,168.210000,7743.000000
SBER [TQBR],1,20161209,111400,168.210000,168.230000,168.130000,168.160000,7426.000000
SBER [TQBR],1,20161209,111500,168.130000,168.310000,168.060000,168.310000,40638.000000
SBER [TQBR],1,20161209,111600,168.270000,168.310000,168.170000,168.250000,4228.000000
SBER [TQBR],1,20161209,111700,168.230000,168.250000,167.900000,168.000000,33052.000000
SBER [TQBR],1,20161209,111800,167.970000,168.060000,167.810000,167.810000,35517.000000
SBER [TQBR],1,20161209,111900,167.810000,167.990000,167.660000,167.730000,55577.000000
SBER [TQBR],1,20161209,112000,167.680000,167.800000,167.600000,167.690000,16415.000000
SBER [TQBR],1,20161209,112100,167.690000,167.780000,167.680000,167.710000,8250.000000
SBER [TQBR],1,20161209,112200,167.750000,167.950000,167.720000,167.840000,5953.000000
SBER [TQBR],1,20161209,112300,167.810000,167.950000,167.790000,167.950000,5847.000000
SBER [TQBR],1,20161209,112400,167.890000,168.080000,167.860000,168.000000,8310.000000
SBER [TQBR],1,20161209,112500,168.000000,168.150000,168.000000,168.080000,13073.000000
SBER [TQBR],1,20161209,112600,168.040000,168.100000,167.950000,168.030000,11116.000000
SBER [TQBR],1,20161209,112700,168.010000,168.100000,168.000000,168.080000,9575.000000
SBER [TQBR],1,20161209,112800,168.080000,168.140000,168.020000,168.080000,11821.000000
SBER [TQBR],1,20161209,112900,168.070000,168.150000,168.040000,168.050000,687.000000
SBER [TQBR],1,20161209,113000,168.020000,168.150000,168.020000,168.150000,11755.000000
SBER [TQBR],1,20161209,113100,168.130000,168.500000,168.120000,168.500000,24642.000000
SBER [TQBR],1,20161209,113200,168.460000,168.500000,168.360000,168.470000,9181.000000
SBER [TQBR],1,20161209,113300,168.440000,168.490000,168.100000,168.140000,9913.000000
SBER [TQBR],1,20161209,113400,168.150000,168.340000,168.100000,168.310000,5413.000000
SBER [TQBR],1,20161209,113500,168.340000,168.340000,168.110000,168.240000,3846.000000
SBER [TQBR],1,20161209,113600,168.240000,168.290000,168.170000,168.240000,1539.000000
SBER [TQBR],1,20161209,113700,168.230000,168.230000,168.110000,168.210000,1090.000000
SBER [TQBR],1,20161209,113800,168.210000,168.210000,168.170000,168.210000,138.000000
SBER [TQBR],1,20161209,113900,168.210000,168.300000,168.210000,168.270000,816.000000
SBER [TQBR],1,20161209,114000,168.290000,168.300000,168.230000,168.250000,1255.000000
SBER [TQBR],1,20161209,114100,168.280000,168.280000,168.010000,168.050000,41370.000000
SBER [TQBR],1,20161209,114200,168.110000,168.120000,168.000000,168.040000,16124.000000
SBER [TQBR],1,20161209,114300,168.000000,168.070000,168.000000,168.010000,11985.000000
SBER [TQBR],1,20161209,114400,168.000000,168.010000,167.900000,167.950000,14223.000000
SBER [TQBR],1,20161209,114500,167.960000,168.140000,167.930000,168.070000,7076.000000
SBER [TQBR],1,20161209,114600,168.050000,168.150000,168.050000,168.100000,547.000000
SBER [TQBR],1,20161209,114700,168.100000,168.220000,168.100000,168.180000,225.000000
SBER [TQBR],1,20161209,114800,168.230000,168.290000,168.200000,168.290000,23384.000000
SBER [TQBR],1,20161209,114900,168.290000,168.480000,168.250000,168.380000,31001.000000
