<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER [TQBR],5,20161124,130000,158.140000,158.300000,158.000000,158.080000,46763.000000
SBER [TQBR],5,20161124,130500,158.090000,158.300000,157.940000,158.210000,82277.000000
SBER [TQBR],5,20161124,131000,158.230000,158.260000,158.110000,158.170000,23703.000000
SBER [TQBR],5,20161124,131500,158.180000,158.300000,158.140000,158.240000,72403.000000
SBER [TQBR],5,20161124,132000,158.250000,158.300000,157.960000,158.120000,25094.000000
SBER [TQBR],5,20161124,132500,158.120000,158.150000,158.100000,158.140000,17482.000000
SBER [TQBR],5,20161124,133000,158.130000,158.150000,158.110000,158.110000,4811.000000
SBER [TQBR],5,20161124,133500,158.120000,158.220000,158.110000,158.120000,7755.000000
SBER [TQBR],5,20161124,134000,158.120000,158.140000,158.110000,158.110000,9939.000000
SBER [TQBR],5,20161124,134500,158.120000,158.210000,158.070000,158.200000,15030.000000
SBER [TQBR],5,20161124,135000,158.200000,158.870000,158.200000,158.810000,213656.000000
SBER [TQBR],5,20161124,135500,158.810000,159.250000,158.780000,159.030000,223977.000000
SBER [TQBR],5,20161124,140000,159.030000,159.240000,159.030000,159.130000,121925.000000
SBER [TQBR],5,20161124,140500,159.150000,159.340000,159.030000,159.090000,95576.000000
SBER [TQBR],5,20161124,141000,159.110000,159.160000,159.030000,159.050000,19682.000000
SBER [TQBR],5,20161124,141500,159.050000,159.100000,159.030000,159.090000,18879.000000
SBER [TQBR],5,20161124,142000,159.090000,159.250000,159.070000,159.160000,24199.000000
SBER [TQBR],5,20161124,142500,159.170000,159.260000,159.120000,159.240000,9293.000000
SBER [TQBR],5,20161124,143000,159.240000,159.250000,159.140000,159.160000,7137.000000
SBER [TQBR],5,20161124,143500,159.160000,159.650000,159.150000,159.590000,93615.000000
SBER [TQBR],5,20161124,144000,159.580000,159.890000,159.580000,159.790000,96078.000000
SBER [TQBR],5,20161124,144500,159.790000,159.810000,159.290000,159.450000,74184.000000
SBER [TQBR],5,20161124,145000,159.450000,159.620000,159.400000,159.500000,44056.000000
SBER [TQBR],5,20161124,145500,159.500000,159.500000,159.350000,159.400000,39936.000000
SBER [TQBR],5,20161124,150000,159.400000,159.800000,159.400000,159.620000,61324.000000
SBER [TQBR],5,20161124,150500,159.700000,159.850000,159.580000,159.760000,71673.000000
SBER [TQBR],5,20161124,151000,159.800000,159.850000,159.550000,159.610000,26150.000000
SBER [TQBR],5,20161124,151500,159.620000,159.770000,159.600000,159.680000,7502.000000
SBER [TQBR],5,20161124,152000,159.680000,159.690000,159.450000,159.480000,18698.000000
SBER [TQBR],5,20161124,152500,159.450000,159.520000,159.280000,159.380000,26701.000000
SBER [TQBR],5,20161124,153000,159.380000,159.500000,159.220000,159.290000,52202.000000
SBER [TQBR],5,20161124,153500,159.290000,159.400000,159.100000,159.230000,75790.000000
SBER [TQBR],5,20161124,154000,159.230000,159.350000,159.020000,159.280000,45083.000000
SBER [TQBR],5,20161124,154500,159.290000,159.350000,159.160000,159.290000,16133.000000
SBER [TQBR],5,20161124,155000,159.250000,159.400000,159.100000,159.360000,47981.000000
SBER [TQBR],5,20161124,155500,159.310000,159.440000,159.200000,159.440000,23449.000000
SBER [TQBR],5,20161124,160000,159.440000,159.500000,159.200000,159.400000,31943.000000
SBER [TQBR],5,20161124,160500,159.410000,159.680000,159.410000,159.600000,48395.000000
SBER [TQBR],5,20161124,161000,159.600000,159.700000,159.110000,159.290000,52386.000000
SBER [TQBR],5,20161124,161500,159.290000,159.550000,159.200000,159.430000,21931.000000
SBER [TQBR],5,20161124,162000,159.430000,159.500000,159.300000,159.500000,21148.000000
SBER [TQBR],5,20161124,162500,159.490000,159.500000,159.390000,159.490000,30995.000000
SBER [TQBR],5,20161124,163000,159.490000,159.500000,159.350000,159.490000,32355.000000
SBER [TQBR],5,20161124,163500,159.500000,159.640000,159.480000,159.600000,29016.000000
SBER [TQBR],5,20161124,164000,159.630000,160.150000,159.600000,159.920000,300225.000000
SBER [TQBR],5,20161124,164500,159.930000,159.940000,159.680000,159.710000,56087.000000
SBER [TQBR],5,20161124,165000,159.740000,159.870000,159.700000,159.810000,22011.000000
SBER [TQBR],5,20161124,165500,159.810000,159.970000,159.800000,159.940000,41583.000000
SBER [TQBR],5,20161124,170000,159.940000,160.050000,159.900000,160.050000,70867.000000
SBER [TQBR],5,20161124,170500,160.050000,160.050000,159.860000,159.940000,41668.000000
SBER [TQBR],5,20161124,171000,159.940000,160.010000,159.900000,160.010000,54522.000000
SBER [TQBR],5,20161124,171500,160.010000,160.280000,159.900000,159.940000,134578.000000
SBER [TQBR],5,20161124,172000,159.940000,159.990000,159.640000,159.710000,57047.000000
SBER [TQBR],5,20161124,172500,159.710000,159.990000,159.700000,159.960000,18674.000000
SBER [TQBR],5,20161124,173000,159.960000,160.050000,159.950000,159.990000,59896.000000
SBER [TQBR],5,20161124,173500,159.990000,160.000000,159.800000,159.990000,21496.000000
SBER [TQBR],5,20161124,174000,159.990000,160.050000,159.830000,160.040000,31024.000000
SBER [TQBR],5,20161124,174500,160.050000,160.320000,160.050000,160.260000,82080.000000
SBER [TQBR],5,20161124,175000,160.280000,160.640000,160.240000,160.590000,114491.000000
SBER [TQBR],5,20161124,175500,160.600000,160.710000,160.420000,160.500000,63401.000000
SBER [TQBR],5,20161124,180000,160.500000,160.770000,160.360000,160.400000,77789.000000
SBER [TQBR],5,20161124,180500,160.400000,160.540000,160.340000,160.480000,38597.000000
SBER [TQBR],5,20161124,181000,160.480000,160.490000,160.280000,160.340000,43731.000000
SBER [TQBR],5,20161124,181500,160.380000,160.510000,160.340000,160.480000,40712.000000
SBER [TQBR],5,20161124,182000,160.500000,160.870000,160.480000,160.720000,79844.000000
SBER [TQBR],5,20161124,182500,160.740000,161.000000,160.580000,160.970000,95374.000000
SBER [TQBR],5,20161124,183000,160.980000,161.140000,160.870000,161.110000,211754.000000
SBER [TQBR],5,20161124,183500,161.110000,161.200000,160.950000,161.090000,113317.000000
SBER [TQBR],5,20161124,184500,161.150000,161.150000,161.150000,161.150000,34969.000000
SBER [TQBR],5,20161125,095500,161.000000,161.000000,161.000000,161.000000,3809.000000
SBER [TQBR],5,20161125,100000,161.000000,161.180000,160.620000,160.950000,120354.000000
SBER [TQBR],5,20161125,100500,160.970000,160.970000,160.320000,160.410000,66186.000000
SBER [TQBR],5,20161125,101000,160.400000,160.410000,160.110000,160.190000,84002.000000
SBER [TQBR],5,20161125,101500,160.180000,160.310000,160.100000,160.230000,52985.000000
SBER [TQBR],5,20161125,102000,160.250000,160.250000,159.810000,160.000000,130583.000000
SBER [TQBR],5,20161125,102500,160.010000,160.200000,159.900000,159.980000,122961.000000
SBER [TQBR],5,20161125,103000,159.980000,160.390000,159.980000,160.250000,59216.000000
SBER [TQBR],5,20161125,103500,160.250000,160.380000,160.140000,160.140000,17978.000000
SBER [TQBR],5,20161125,104000,160.120000,160.310000,159.980000,160.010000,36408.000000
SBER [TQBR],5,20161125,104500,160.020000,160.130000,160.000000,160.130000,20072.000000
SBER [TQBR],5,20161125,105000,160.080000,160.490000,160.050000,160.480000,28968.000000
SBER [TQBR],5,20161125,105500,160.480000,160.740000,160.440000,160.600000,79773.000000
SBER [TQBR],5,20161125,110000,160.630000,160.690000,160.230000,160.540000,77882.000000
SBER [TQBR],5,20161125,110500,160.580000,162.150000,160.440000,162.090000,197165.000000
SBER [TQBR],5,20161125,111000,162.050000,162.480000,161.650000,162.390000,150062.000000
SBER [TQBR],5,20161125,111500,162.390000,162.750000,162.130000,162.140000,244155.000000
SBER [TQBR],5,20161125,112000,162.190000,162.220000,162.050000,162.070000,87218.000000
SBER [TQBR],5,20161125,112500,162.060000,162.390000,162.060000,162.220000,72101.000000
SBER [TQBR],5,20161125,113000,162.210000,162.690000,162.200000,162.530000,72860.000000
SBER [TQBR],5,20161125,113500,162.530000,163.000000,162.500000,162.840000,211452.000000
SBER [TQBR],5,20161125,114000,162.840000,162.890000,162.540000,162.650000,36116.000000
SBER [TQBR],5,20161125,114500,162.650000,163.420000,162.600000,162.900000,249315.000000
SBER [TQBR],5,20161125,115000,162.900000,162.950000,162.710000,162.800000,78058.000000
SBER [TQBR],5,20161125,115500,162.780000,162.800000,162.360000,162.480000,104625.000000
SBER [TQBR],5,20161125,120000,162.420000,162.690000,162.350000,162.610000,79295.000000
SBER [TQBR],5,20161125,120500,162.600000,162.640000,162.210000,162.280000,64681.000000
SBER [TQBR],5,20161125,121000,162.300000,162.410000,162.100000,162.150000,32099.000000
SBER [TQBR],5,20161125,121500,162.120000,162.330000,162.050000,162.210000,36685.000000
SBER [TQBR],5,20161125,122000,162.220000,162.290000,162.110000,162.290000,15526.000000
SBER [TQBR],5,20161125,122500,162.290000,162.400000,162.230000,162.280000,8052.000000
SBER [TQBR],5,20161125,123000,162.280000,162.500000,162.220000,162.410000,35846.000000
SBER [TQBR],5,20161125,123500,162.410000,162.550000,162.300000,162.490000,40801.000000
SBER [TQBR],5,20161125,124000,162.490000,162.510000,161.760000,161.880000,143259.000000
SBER [TQBR],5,20161125,124500,161.850000,161.880000,160.870000,160.920000,224670.000000
SBER [TQBR],5,20161125,125000,160.920000,161.550000,160.820000,161.460000,149108.000000
SBER [TQBR],5,20161125,125500,161.450000,161.450000,160.500000,160.700000,97357.000000
SBER [TQBR],5,20161125,130000,160.640000,160.990000,160.510000,160.710000,61309.000000
SBER [TQBR],5,20161125,130500,160.700000,160.960000,160.600000,160.910000,28737.000000
SBER [TQBR],5,20161125,131000,160.920000,160.970000,160.650000,160.790000,54311.000000
SBER [TQBR],5,20161125,131500,160.770000,160.900000,160.720000,160.770000,19724.000000
SBER [TQBR],5,20161125,132000,160.720000,161.170000,160.550000,161.130000,55795.000000
SBER [TQBR],5,20161125,132500,161.130000,161.190000,160.650000,160.720000,39721.000000
SBER [TQBR],5,20161125,133000,160.700000,160.780000,160.380000,160.620000,88308.000000
SBER [TQBR],5,20161125,133500,160.610000,160.640000,159.980000,160.190000,206307.000000
SBER [TQBR],5,20161125,134000,160.180000,160.450000,160.120000,160.120000,48538.000000
SBER [TQBR],5,20161125,134500,160.120000,160.220000,159.980000,160.000000,169661.000000
SBER [TQBR],5,20161125,135000,159.990000,160.250000,159.980000,160.250000,65079.000000
SBER [TQBR],5,20161125,135500,160.250000,160.250000,160.100000,160.150000,8990.000000
SBER [TQBR],5,20161125,140000,160.150000,160.200000,159.980000,160.180000,22123.000000
SBER [TQBR],5,20161125,140500,160.160000,160.190000,160.000000,160.190000,9753.000000
SBER [TQBR],5,20161125,141000,160.170000,160.250000,160.170000,160.230000,15589.000000
SBER [TQBR],5,20161125,141500,160.230000,160.250000,160.200000,160.250000,19280.000000
SBER [TQBR],5,20161125,142000,160.230000,160.250000,160.230000,160.230000,14760.000000
SBER [TQBR],5,20161125,142500,160.230000,160.240000,160.100000,160.170000,19249.000000
SBER [TQBR],5,20161125,143000,160.170000,160.420000,160.170000,160.310000,48317.000000
SBER [TQBR],5,20161125,143500,160.310000,160.500000,160.300000,160.500000,20419.000000
SBER [TQBR],5,20161125,144000,160.470000,160.600000,160.400000,160.410000,21362.000000
SBER [TQBR],5,20161125,144500,160.410000,160.460000,160.170000,160.440000,18357.000000
SBER [TQBR],5,20161125,145000,160.420000,160.460000,160.190000,160.230000,16422.000000
SBER [TQBR],5,20161125,145500,160.290000,160.450000,160.290000,160.360000,13967.000000
SBER [TQBR],5,20161125,150000,160.360000,160.380000,160.300000,160.360000,10393.000000
SBER [TQBR],5,20161125,150500,160.310000,160.420000,160.250000,160.420000,13296.000000
SBER [TQBR],5,20161125,151000,160.430000,160.890000,160.410000,160.870000,45394.000000
SBER [TQBR],5,20161125,151500,160.870000,160.900000,160.660000,160.660000,8969.000000
SBER [TQBR],5,20161125,152000,160.660000,160.670000,160.450000,160.540000,6846.000000
SBER [TQBR],5,20161125,152500,160.500000,160.620000,160.380000,160.500000,12653.000000
SBER [TQBR],5,20161125,153000,160.440000,160.490000,160.230000,160.320000,42877.000000
SBER [TQBR],5,20161125,153500,160.320000,160.570000,160.230000,160.430000,22873.000000
SBER [TQBR],5,20161125,154000,160.460000,160.480000,160.320000,160.330000,5775.000000
SBER [TQBR],5,20161125,154500,160.330000,160.390000,160.260000,160.260000,8707.000000
SBER [TQBR],5,20161125,155000,160.260000,160.310000,160.050000,160.080000,69383.000000
SBER [TQBR],5,20161125,155500,160.070000,160.100000,159.900000,160.000000,280835.000000
SBER [TQBR],5,20161125,160000,160.010000,160.150000,159.510000,159.530000,235969.000000
SBER [TQBR],5,20161125,160500,159.560000,159.780000,159.490000,159.570000,96168.000000
SBER [TQBR],5,20161125,161000,159.510000,159.580000,158.940000,159.230000,367614.000000
SBER [TQBR],5,20161125,161500,159.220000,159.400000,159.060000,159.340000,58814.000000
SBER [TQBR],5,20161125,162000,159.300000,159.570000,159.260000,159.350000,53286.000000
SBER [TQBR],5,20161125,162500,159.340000,159.830000,159.340000,159.770000,31506.000000
SBER [TQBR],5,20161125,163000,159.800000,159.850000,159.600000,159.730000,55816.000000
SBER [TQBR],5,20161125,163500,159.750000,159.790000,159.560000,159.790000,19386.000000
SBER [TQBR],5,20161125,164000,159.790000,160.200000,159.790000,160.130000,52225.000000
SBER [TQBR],5,20161125,164500,160.130000,160.140000,159.800000,159.830000,42590.000000
SBER [TQBR],5,20161125,165000,159.830000,160.200000,159.790000,160.050000,34665.000000
SBER [TQBR],5,20161125,165500,160.050000,160.120000,160.000000,160.070000,6675.000000
SBER [TQBR],5,20161125,170000,160.080000,160.150000,159.940000,160.120000,34926.000000
SBER [TQBR],5,20161125,170500,160.050000,160.100000,159.860000,160.040000,56574.000000
SBER [TQBR],5,20161125,171000,160.090000,160.150000,160.020000,160.140000,22199.000000
SBER [TQBR],5,20161125,171500,160.130000,160.380000,160.100000,160.350000,62973.000000
SBER [TQBR],5,20161125,172000,160.320000,160.360000,160.230000,160.300000,28040.000000
SBER [TQBR],5,20161125,172500,160.320000,160.350000,159.900000,160.180000,87464.000000
SBER [TQBR],5,20161125,173000,160.160000,160.240000,160.040000,160.240000,3682.000000
SBER [TQBR],5,20161125,173500,160.190000,160.360000,160.190000,160.300000,13804.000000
SBER [TQBR],5,20161125,174000,160.300000,160.350000,160.210000,160.330000,12834.000000
SBER [TQBR],5,20161125,174500,160.250000,160.330000,160.000000,160.000000,30841.000000
SBER [TQBR],5,20161125,175000,160.000000,160.160000,159.980000,160.100000,40153.000000
SBER [TQBR],5,20161125,175500,160.100000,160.320000,159.980000,160.240000,46728.000000
SBER [TQBR],5,20161125,180000,160.240000,160.280000,160.010000,160.180000,48796.000000
SBER [TQBR],5,20161125,180500,160.170000,160.280000,160.130000,160.280000,13831.000000
SBER [TQBR],5,20161125,181000,160.250000,160.250000,160.180000,160.240000,8015.000000
SBER [TQBR],5,20161125,181500,160.200000,160.250000,160.010000,160.090000,25975.000000
SBER [TQBR],5,20161125,182000,160.090000,160.200000,160.060000,160.140000,53551.000000
SBER [TQBR],5,20161125,182500,160.140000,160.250000,160.130000,160.250000,28516.000000
SBER [TQBR],5,20161125,183000,160.220000,160.250000,160.150000,160.250000,28246.000000
SBER [TQBR],5,20161125,183500,160.230000,160.470000,160.210000,160.370000,224444.000000
SBER [TQBR],5,20161125,184500,160.360000,160.360000,160.360000,160.360000,42804.000000
SBER [TQBR],5,20161128,095500,160.010000,160.010000,160.010000,160.010000,8000.000000
SBER [TQBR],5,20161128,100000,160.100000,161.120000,160.000000,160.740000,75794.000000
SBER [TQBR],5,20161128,100500,160.770000,160.770000,160.310000,160.470000,51073.000000
SBER [TQBR],5,20161128,101000,160.470000,160.800000,160.310000,160.800000,38533.000000
SBER [TQBR],5,20161128,101500,160.800000,161.030000,160.710000,160.810000,49874.000000
SBER [TQBR],5,20161128,102000,160.830000,160.830000,160.240000,160.250000,43352.000000
SBER [TQBR],5,20161128,102500,160.280000,160.280000,159.600000,159.610000,102079.000000
SBER [TQBR],5,20161128,103000,159.610000,159.850000,159.460000,159.650000,59170.000000
SBER [TQBR],5,20161128,103500,159.630000,159.970000,159.630000,159.830000,17252.000000
SBER [TQBR],5,20161128,104000,159.830000,159.990000,159.830000,159.930000,14177.000000
SBER [TQBR],5,20161128,104500,159.880000,159.880000,159.550000,159.580000,25250.000000
SBER [TQBR],5,20161128,105000,159.640000,159.890000,159.550000,159.690000,47906.000000
SBER [TQBR],5,20161128,105500,159.690000,159.690000,159.100000,159.110000,63993.000000
SBER [TQBR],5,20161128,110000,159.110000,159.380000,159.100000,159.180000,52920.000000
SBER [TQBR],5,20161128,110500,159.150000,159.450000,158.730000,158.880000,285346.000000
SBER [TQBR],5,20161128,111000,158.850000,159.180000,158.430000,158.960000,216072.000000
SBER [TQBR],5,20161128,111500,159.000000,159.100000,158.920000,159.010000,27412.000000
SBER [TQBR],5,20161128,112000,159.010000,159.650000,159.010000,159.470000,97839.000000
SBER [TQBR],5,20161128,112500,159.500000,159.640000,159.210000,159.260000,45066.000000
SBER [TQBR],5,20161128,113000,159.260000,159.480000,159.260000,159.370000,14041.000000
SBER [TQBR],5,20161128,113500,159.370000,159.610000,159.320000,159.530000,24883.000000
SBER [TQBR],5,20161128,114000,159.530000,159.780000,159.430000,159.700000,12122.000000
SBER [TQBR],5,20161128,114500,159.700000,159.700000,159.540000,159.640000,16022.000000
SBER [TQBR],5,20161128,115000,159.640000,159.640000,159.070000,159.090000,18143.000000
SBER [TQBR],5,20161128,115500,159.070000,159.440000,159.070000,159.430000,18781.000000
SBER [TQBR],5,20161128,120000,159.380000,159.690000,159.370000,159.530000,7706.000000
SBER [TQBR],5,20161128,120500,159.510000,159.890000,159.340000,159.670000,42284.000000
SBER [TQBR],5,20161128,121000,159.580000,159.810000,159.420000,159.480000,13234.000000
SBER [TQBR],5,20161128,121500,159.410000,159.670000,159.300000,159.330000,27096.000000
SBER [TQBR],5,20161128,122000,159.320000,159.460000,159.100000,159.300000,18675.000000
SBER [TQBR],5,20161128,122500,159.300000,159.400000,159.230000,159.360000,3874.000000
SBER [TQBR],5,20161128,123000,159.360000,159.540000,159.350000,159.400000,12342.000000
SBER [TQBR],5,20161128,123500,159.400000,159.690000,159.400000,159.690000,46041.000000
SBER [TQBR],5,20161128,124000,159.690000,159.780000,159.420000,159.500000,10807.000000
SBER [TQBR],5,20161128,124500,159.450000,159.710000,159.400000,159.400000,12480.000000
SBER [TQBR],5,20161128,125000,159.400000,159.680000,159.400000,159.640000,10077.000000
SBER [TQBR],5,20161128,125500,159.590000,159.880000,159.550000,159.680000,41937.000000
SBER [TQBR],5,20161128,130000,159.650000,160.250000,159.620000,159.980000,77578.000000
SBER [TQBR],5,20161128,130500,160.010000,160.220000,159.780000,159.850000,29753.000000
SBER [TQBR],5,20161128,131000,159.850000,160.000000,159.750000,160.000000,12743.000000
SBER [TQBR],5,20161128,131500,159.970000,160.080000,159.830000,159.850000,9880.000000
SBER [TQBR],5,20161128,132000,159.840000,159.970000,159.810000,159.820000,7082.000000
SBER [TQBR],5,20161128,132500,159.840000,160.250000,159.840000,159.930000,40776.000000
SBER [TQBR],5,20161128,133000,159.930000,160.190000,159.910000,159.910000,22107.000000
SBER [TQBR],5,20161128,133500,159.980000,159.980000,159.700000,159.800000,13803.000000
SBER [TQBR],5,20161128,134000,159.810000,159.890000,159.670000,159.670000,6250.000000
SBER [TQBR],5,20161128,134500,159.680000,159.810000,159.650000,159.710000,7120.000000
SBER [TQBR],5,20161128,135000,159.720000,159.990000,159.650000,159.660000,17018.000000
SBER [TQBR],5,20161128,135500,159.700000,159.700000,159.400000,159.440000,23798.000000
SBER [TQBR],5,20161128,140000,159.400000,159.560000,159.400000,159.510000,8447.000000
SBER [TQBR],5,20161128,140500,159.500000,159.730000,159.400000,159.410000,22957.000000
SBER [TQBR],5,20161128,141000,159.420000,159.470000,159.400000,159.400000,16689.000000
SBER [TQBR],5,20161128,141500,159.400000,159.460000,159.400000,159.400000,5947.000000
SBER [TQBR],5,20161128,142000,159.400000,159.450000,159.400000,159.410000,14727.000000
SBER [TQBR],5,20161128,142500,159.410000,159.590000,159.410000,159.530000,12136.000000
SBER [TQBR],5,20161128,143000,159.510000,159.840000,159.440000,159.600000,14124.000000
SBER [TQBR],5,20161128,143500,159.560000,159.800000,159.550000,159.710000,9605.000000
SBER [TQBR],5,20161128,144000,159.670000,159.730000,159.660000,159.730000,1076.000000
SBER [TQBR],5,20161128,144500,159.670000,159.670000,159.560000,159.560000,6913.000000
SBER [TQBR],5,20161128,145000,159.560000,159.700000,159.560000,159.620000,1984.000000
SBER [TQBR],5,20161128,145500,159.680000,159.790000,159.620000,159.720000,10570.000000
SBER [TQBR],5,20161128,150000,159.700000,159.900000,159.700000,159.750000,25458.000000
SBER [TQBR],5,20161128,150500,159.740000,159.890000,159.730000,159.890000,4671.000000
SBER [TQBR],5,20161128,151000,159.900000,160.180000,159.890000,160.110000,56958.000000
SBER [TQBR],5,20161128,151500,160.120000,160.500000,160.120000,160.120000,54799.000000
SBER [TQBR],5,20161128,152000,160.120000,160.290000,160.100000,160.170000,9607.000000
SBER [TQBR],5,20161128,152500,160.150000,160.160000,159.880000,159.950000,37313.000000
SBER [TQBR],5,20161128,153000,159.960000,160.100000,159.900000,159.970000,16662.000000
SBER [TQBR],5,20161128,153500,159.950000,160.010000,159.780000,159.820000,26097.000000
SBER [TQBR],5,20161128,154000,159.780000,160.050000,159.750000,159.840000,14591.000000
SBER [TQBR],5,20161128,154500,159.860000,160.030000,159.820000,159.910000,6822.000000
SBER [TQBR],5,20161128,155000,159.900000,160.090000,159.890000,160.090000,2913.000000
SBER [TQBR],5,20161128,155500,160.080000,160.310000,160.050000,160.200000,35548.000000
SBER [TQBR],5,20161128,160000,160.210000,160.360000,160.040000,160.040000,18392.000000
SBER [TQBR],5,20161128,160500,160.050000,160.050000,159.880000,159.950000,7862.000000
SBER [TQBR],5,20161128,161000,159.930000,159.950000,159.860000,159.900000,2515.000000
SBER [TQBR],5,20161128,161500,159.900000,160.150000,159.900000,160.090000,11346.000000
SBER [TQBR],5,20161128,162000,160.090000,160.140000,160.000000,160.000000,33125.000000
SBER [TQBR],5,20161128,162500,160.000000,160.090000,159.820000,159.820000,28661.000000
SBER [TQBR],5,20161128,163000,159.830000,160.000000,159.780000,159.890000,36408.000000
SBER [TQBR],5,20161128,163500,159.860000,159.890000,159.680000,159.830000,28694.000000
SBER [TQBR],5,20161128,164000,159.830000,159.840000,159.790000,159.840000,15838.000000
SBER [TQBR],5,20161128,164500,159.840000,159.840000,159.680000,159.700000,14306.000000
SBER [TQBR],5,20161128,165000,159.670000,159.670000,159.400000,159.530000,55542.000000
SBER [TQBR],5,20161128,165500,159.550000,159.550000,159.420000,159.490000,8165.000000
SBER [TQBR],5,20161128,170000,159.450000,159.730000,159.400000,159.700000,26047.000000
SBER [TQBR],5,20161128,170500,159.700000,159.840000,159.580000,159.710000,34351.000000
SBER [TQBR],5,20161128,171000,159.670000,159.910000,159.630000,159.860000,46710.000000
SBER [TQBR],5,20161128,171500,159.810000,159.880000,159.700000,159.730000,14132.000000
SBER [TQBR],5,20161128,172000,159.710000,159.930000,159.620000,159.620000,30264.000000
SBER [TQBR],5,20161128,172500,159.680000,159.680000,159.490000,159.510000,17077.000000
SBER [TQBR],5,20161128,173000,159.510000,159.700000,159.410000,159.640000,33386.000000
SBER [TQBR],5,20161128,173500,159.690000,159.730000,159.510000,159.700000,7745.000000
SBER [TQBR],5,20161128,174000,159.730000,159.750000,159.250000,159.350000,34954.000000
SBER [TQBR],5,20161128,174500,159.350000,159.500000,159.300000,159.340000,24004.000000
SBER [TQBR],5,20161128,175000,159.340000,159.480000,159.180000,159.320000,45658.000000
SBER [TQBR],5,20161128,175500,159.300000,159.340000,158.890000,159.030000,79403.000000
SBER [TQBR],5,20161128,180000,159.020000,159.170000,158.810000,159.000000,47213.000000
SBER [TQBR],5,20161128,180500,159.060000,159.290000,158.980000,159.060000,36644.000000
SBER [TQBR],5,20161128,181000,159.060000,159.450000,159.060000,159.380000,23632.000000
SBER [TQBR],5,20161128,181500,159.400000,159.770000,159.350000,159.540000,25659.000000
SBER [TQBR],5,20161128,182000,159.520000,159.640000,159.220000,159.320000,15958.000000
SBER [TQBR],5,20161128,182500,159.290000,159.370000,159.160000,159.250000,14376.000000
SBER [TQBR],5,20161128,183000,159.300000,159.550000,159.300000,159.520000,22313.000000
SBER [TQBR],5,20161128,183500,159.470000,159.500000,159.310000,159.450000,82731.000000
SBER [TQBR],5,20161128,184500,159.400000,159.400000,159.400000,159.400000,75852.000000
SBER [TQBR],5,20161129,095500,158.980000,158.980000,158.980000,158.980000,2088.000000
SBER [TQBR],5,20161129,100000,158.910000,159.120000,158.530000,159.010000,33859.000000
SBER [TQBR],5,20161129,100500,159.000000,159.560000,158.780000,159.300000,55267.000000
SBER [TQBR],5,20161129,101000,159.300000,159.660000,159.120000,159.460000,42671.000000
SBER [TQBR],5,20161129,101500,159.510000,159.590000,159.230000,159.250000,21241.000000
SBER [TQBR],5,20161129,102000,159.280000,159.400000,159.250000,159.370000,11583.000000
SBER [TQBR],5,20161129,102500,159.400000,159.490000,159.250000,159.330000,8673.000000
SBER [TQBR],5,20161129,103000,159.330000,159.590000,159.270000,159.560000,24479.000000
SBER [TQBR],5,20161129,103500,159.560000,159.590000,159.170000,159.470000,32138.000000
SBER [TQBR],5,20161129,104000,159.490000,159.740000,159.430000,159.650000,25536.000000
SBER [TQBR],5,20161129,104500,159.670000,159.730000,159.500000,159.680000,20100.000000
SBER [TQBR],5,20161129,105000,159.710000,159.800000,159.580000,159.760000,14971.000000
SBER [TQBR],5,20161129,105500,159.750000,160.180000,159.720000,160.100000,45659.000000
SBER [TQBR],5,20161129,110000,160.150000,160.200000,159.820000,160.200000,34386.000000
SBER [TQBR],5,20161129,110500,160.200000,160.420000,160.150000,160.150000,52351.000000
SBER [TQBR],5,20161129,111000,160.150000,160.400000,160.150000,160.340000,65817.000000
SBER [TQBR],5,20161129,111500,160.340000,160.700000,160.340000,160.550000,206970.000000
SBER [TQBR],5,20161129,112000,160.550000,160.690000,160.450000,160.500000,122434.000000
SBER [TQBR],5,20161129,112500,160.520000,160.550000,160.250000,160.300000,48401.000000
SBER [TQBR],5,20161129,113000,160.310000,160.340000,160.090000,160.090000,79830.000000
SBER [TQBR],5,20161129,113500,160.140000,160.300000,159.890000,160.300000,73844.000000
SBER [TQBR],5,20161129,114000,160.300000,160.460000,160.200000,160.250000,50372.000000
SBER [TQBR],5,20161129,114500,160.250000,160.310000,159.690000,159.850000,37123.000000
SBER [TQBR],5,20161129,115000,159.860000,159.900000,159.500000,159.700000,79593.000000
SBER [TQBR],5,20161129,115500,159.750000,159.780000,159.520000,159.620000,25607.000000
SBER [TQBR],5,20161129,120000,159.660000,159.710000,158.930000,159.050000,142226.000000
SBER [TQBR],5,20161129,120500,159.000000,159.160000,158.780000,158.950000,116172.000000
SBER [TQBR],5,20161129,121000,158.940000,158.950000,158.160000,158.160000,294087.000000
SBER [TQBR],5,20161129,121500,158.200000,158.400000,157.880000,158.300000,206455.000000
SBER [TQBR],5,20161129,122000,158.300000,158.560000,158.250000,158.330000,73996.000000
SBER [TQBR],5,20161129,122500,158.300000,158.350000,158.100000,158.120000,46117.000000
SBER [TQBR],5,20161129,123000,158.130000,158.400000,158.070000,158.160000,51781.000000
SBER [TQBR],5,20161129,123500,158.170000,158.210000,157.920000,158.000000,68974.000000
SBER [TQBR],5,20161129,124000,157.970000,158.350000,157.950000,158.300000,26872.000000
SBER [TQBR],5,20161129,124500,158.340000,158.360000,158.160000,158.240000,14084.000000
